model,metric,step,value
run_a6_b3,error,123,0.3069136998282518
run_a6_b3,energy_norm,123,0.027990701664239167
run_a6_b3,error,124,0.30678395492995675
run_a6_b3,energy_norm,124,0.027956546172499656
run_a6_b3,error,125,0.30665604934485213
run_a6_b3,energy_norm,125,0.027923105284571648
run_a6_b3,error,126,0.30652993742532614
run_a6_b3,energy_norm,126,0.027890455853194
run_a6_b3,error,127,0.30640556843758143
run_a6_b3,energy_norm,127,0.02785850493237376
run_a6_b3,error,128,0.30628289661759095
run_a6_b3,energy_norm,128,0.027827285174280406
run_a6_b3,error,129,0.30616188220835805
run_a6_b3,energy_norm,129,0.027796752508729695
run_a6_b3,error,130,0.30604248742496176
run_a6_b3,energy_norm,130,0.027766856979578734
run_a6_b3,error,131,0.30592467403893875
run_a6_b3,energy_norm,131,0.027737647015601396
run_a6_b3,error,132,0.3058083961756672
run_a6_b3,energy_norm,132,0.027709051836282014
run_a6_b3,error,133,0.305693622081704
run_a6_b3,energy_norm,133,0.02768108220770955
run_a6_b3,error,134,0.3055803107532445
run_a6_b3,energy_norm,134,0.027653730791062116
run_a6_b3,error,135,0.30547614417656727
run_a6_b3,energy_norm,135,0.027627005781978367
run_a6_b3,error,136,0.30537403721054024
run_a6_b3,energy_norm,136,0.0276008072309196
run_a6_b3,error,137,0.30528169030248126
run_a6_b3,energy_norm,137,0.027575209978967907
run_a6_b3,error,138,0.30519066182588167
run_a6_b3,energy_norm,138,0.027550161890685557
run_a6_b3,error,139,0.30510092629509916
run_a6_b3,energy_norm,139,0.027525648586452008
run_a6_b3,error,140,0.3050124514037178
run_a6_b3,energy_norm,140,0.027501687072217465
run_a6_b3,error,141,0.3049252102819172
run_a6_b3,energy_norm,141,0.0274782201834023
run_a6_b3,error,142,0.3048391740971146
run_a6_b3,energy_norm,142,0.027455285638570786
run_a6_b3,error,143,0.304754307967787
run_a6_b3,energy_norm,143,0.027432825323194264
run_a6_b3,error,144,0.3046705824350373
run_a6_b3,energy_norm,144,0.027410871032625437
run_a6_b3,error,145,0.30458797054639025
run_a6_b3,energy_norm,145,0.027389374747872352
run_a6_b3,error,146,0.30450645665446235
run_a6_b3,energy_norm,146,0.027368327751755715
run_a6_b3,error,147,0.3044260021431272
run_a6_b3,energy_norm,147,0.02734777407720685
run_a6_b3,error,148,0.30434658551629573
run_a6_b3,energy_norm,148,0.02732761848717928
run_a6_b3,error,149,0.3042681868785893
run_a6_b3,energy_norm,149,0.02730796318501234
run_a6_b3,error,150,0.3041907788689149
run_a6_b3,energy_norm,150,0.027288697343319655
run_a6_b3,error,151,0.3041143280539562
run_a6_b3,energy_norm,151,0.027269874513149262
run_a6_b3,error,152,0.30403882977127966
run_a6_b3,energy_norm,152,0.027251448463648558
run_a6_b3,error,153,0.30396424724761334
run_a6_b3,energy_norm,153,0.027233414109796284
run_a6_b3,error,154,0.30389056868077197
run_a6_b3,energy_norm,154,0.02721579561010003
run_a6_b3,error,155,0.30381777079816846
run_a6_b3,energy_norm,155,0.027198538072407245
run_a6_b3,error,156,0.30374583217589124
run_a6_b3,energy_norm,156,0.02718168431892991
run_a6_b3,error,157,0.3036747263213055
run_a6_b3,energy_norm,157,0.027165205664932728
run_a6_b3,error,158,0.30360444137285403
run_a6_b3,energy_norm,158,0.027149088848382234
run_a6_b3,error,159,0.30353496419772447
run_a6_b3,energy_norm,159,0.027133314963430168
run_a6_b3,error,160,0.3034662630238471
run_a6_b3,energy_norm,160,0.027117914892733096
run_a6_b3,error,161,0.3033983223458653
run_a6_b3,energy_norm,161,0.02710286160930991
run_a6_b3,error,162,0.3033311207049427
run_a6_b3,energy_norm,162,0.027088144849985837
run_a6_b3,error,163,0.3032646562070021
run_a6_b3,energy_norm,163,0.027073759883642197
run_a6_b3,error,164,0.3031989011277345
run_a6_b3,energy_norm,164,0.027059691660106182
run_a6_b3,error,165,0.30313383921090453
run_a6_b3,energy_norm,165,0.027045956011861563
run_a6_b3,error,166,0.3030694577544363
run_a6_b3,energy_norm,166,0.02703252710402012
run_a6_b3,error,167,0.303005733525324
run_a6_b3,energy_norm,167,0.027019428089261055
run_a6_b3,error,168,0.3029426597097789
run_a6_b3,energy_norm,168,0.027006621584296227
run_a6_b3,error,169,0.3028802191167505
run_a6_b3,energy_norm,169,0.02699412290006876
run_a6_b3,error,170,0.3028183920662285
run_a6_b3,energy_norm,170,0.026981929633766413
run_a6_b3,error,171,0.30275716783519774
run_a6_b3,energy_norm,171,0.026970010101795196
run_a6_b3,error,172,0.30269653366919547
run_a6_b3,energy_norm,172,0.02695838561281562
run_a6_b3,error,173,0.3026364759185252
run_a6_b3,energy_norm,173,0.02694703346118331
run_a6_b3,error,174,0.3025769777087861
run_a6_b3,energy_norm,174,0.026935957800596953
run_a6_b3,error,175,0.30251802776049763
run_a6_b3,energy_norm,175,0.026925131883472203
run_a6_b3,error,176,0.30245961033314406
run_a6_b3,energy_norm,176,0.026914610452950002
run_a6_b3,error,177,0.30240172248956687
run_a6_b3,energy_norm,177,0.026904329862445592
run_a6_b3,error,178,0.3023443428093468
run_a6_b3,energy_norm,178,0.026894318964332344
run_a6_b3,error,179,0.3022874563575623
run_a6_b3,energy_norm,179,0.026884556151926517
run_a6_b3,error,180,0.30223105732276045
run_a6_b3,energy_norm,180,0.026875067204236984
run_a6_b3,error,181,0.30217513093416515
run_a6_b3,energy_norm,181,0.02686579992994666
run_a6_b3,error,182,0.3021196686142956
run_a6_b3,energy_norm,182,0.026856778599321843
run_a6_b3,error,183,0.30206465622683926
run_a6_b3,energy_norm,183,0.026848023626953363
run_a6_b3,error,184,0.3020100885633746
run_a6_b3,energy_norm,184,0.026839464902877808
run_a6_b3,error,185,0.3019559465748624
run_a6_b3,energy_norm,185,0.02683116164058447
run_a6_b3,error,186,0.30190222517511744
run_a6_b3,energy_norm,186,0.026823085844516755
run_a6_b3,error,187,0.3018489127214433
run_a6_b3,energy_norm,187,0.026815234292298554
run_a6_b3,error,188,0.30179599974578186
run_a6_b3,energy_norm,188,0.02680760696530342
run_a6_b3,error,189,0.30174347562174253
run_a6_b3,energy_norm,189,0.026800195593386887
run_a6_b3,error,190,0.30169132814434296
run_a6_b3,energy_norm,190,0.026793009508401154
run_a6_b3,error,191,0.30163955694338246
run_a6_b3,energy_norm,191,0.026786014772951602
run_a6_b3,error,192,0.3015881486904708
run_a6_b3,energy_norm,192,0.026779242251068355
run_a6_b3,error,193,0.3015370899279968
run_a6_b3,energy_norm,193,0.026772695146501064
run_a6_b3,error,194,0.3014863751914253
run_a6_b3,energy_norm,194,0.02676634509116411
run_a6_b3,error,195,0.3014359934643743
run_a6_b3,energy_norm,195,0.0267601889744401
run_a6_b3,error,196,0.301385940766604
run_a6_b3,energy_norm,196,0.02675422139465809
run_a6_b3,error,197,0.30133620093966773
run_a6_b3,energy_norm,197,0.02674847662448883
run_a6_b3,error,198,0.3012867736506177
run_a6_b3,energy_norm,198,0.026742910854518413
run_a6_b3,error,199,0.30123764630797256
run_a6_b3,energy_norm,199,0.026737549398094414
run_a6_b3,error,200,0.30118881321669494
run_a6_b3,energy_norm,200,0.026732366848737
run_a6_b3,error,201,0.30114026465261295
run_a6_b3,energy_norm,201,0.026727378610521556
run_a6_b3,error,202,0.3010919916435977
run_a6_b3,energy_norm,202,0.026722568403929472
run_a6_b3,error,203,0.3010439925155969
run_a6_b3,energy_norm,203,0.026717931553721427
run_a6_b3,error,204,0.3009962557714333
run_a6_b3,energy_norm,204,0.026713501270860432
run_a6_b3,error,205,0.30094877096632433
run_a6_b3,energy_norm,205,0.026709220260381698
run_a6_b3,error,206,0.30090153831563826
run_a6_b3,energy_norm,206,0.02670513592660427
run_a6_b3,error,207,0.3008545502232754
run_a6_b3,energy_norm,207,0.026701205149292945
run_a6_b3,error,208,0.30080779456923656
run_a6_b3,energy_norm,208,0.026697457619011402
run_a6_b3,error,209,0.30076126836630457
run_a6_b3,energy_norm,209,0.0266938597522676
run_a6_b3,error,210,0.30071496428147826
run_a6_b3,energy_norm,210,0.02669045951217413
run_a6_b3,error,211,0.3006688729305187
run_a6_b3,energy_norm,211,0.026687196753919125
run_a6_b3,error,212,0.30062801426998254
run_a6_b3,energy_norm,212,0.02668412409722805
run_a6_b3,error,213,0.30059163109422576
run_a6_b3,energy_norm,213,0.0266811996139586
run_a6_b3,error,214,0.300555418182862
run_a6_b3,energy_norm,214,0.02667845955118537
run_a6_b3,error,215,0.300519374939845
run_a6_b3,energy_norm,215,0.02667584618553519
run_a6_b3,error,216,0.30048349063866686
run_a6_b3,energy_norm,216,0.02667337941005826
run_a6_b3,error,217,0.30044775512441907
run_a6_b3,energy_norm,217,0.026671110056340694
run_a6_b3,error,218,0.30041217196290293
run_a6_b3,energy_norm,218,0.026668959464877844
run_a6_b3,error,219,0.30037672696309076
run_a6_b3,energy_norm,219,0.026666986085474492
run_a6_b3,error,220,0.300341430689673
run_a6_b3,energy_norm,220,0.026665123105049135
run_a6_b3,error,221,0.30030626302724617
run_a6_b3,energy_norm,221,0.02666343741118908
run_a6_b3,error,222,0.3002712254764038
run_a6_b3,energy_norm,222,0.026661899257451296
run_a6_b3,error,223,0.30023630864010104
run_a6_b3,energy_norm,223,0.0266605194658041
run_a6_b3,error,224,0.30020151163823816
run_a6_b3,energy_norm,224,0.026659253500401974
run_a6_b3,error,225,0.300175034034321
run_a6_b3,energy_norm,225,0.026658130008727313
run_a6_b3,error,226,0.30014979692713717
run_a6_b3,energy_norm,226,0.026657154951244592
run_a6_b3,error,227,0.3001246387472133
run_a6_b3,energy_norm,227,0.026656335964798928
run_a6_b3,error,228,0.30009954838736347
run_a6_b3,energy_norm,228,0.026655640229582788
run_a6_b3,error,229,0.30007452669625534
run_a6_b3,energy_norm,229,0.026655072625726462
run_a6_b3,error,230,0.30004957574724583
run_a6_b3,energy_norm,230,0.026654652319848537
run_a6_b3,error,231,0.3000268698257015
run_a6_b3,energy_norm,231,0.026654375549405813
run_a6_b3,error,232,0.300011397426165
run_a6_b3,energy_norm,232,0.026654199808835984
run_a6_b3,error,233,0.29999594403142976
run_a6_b3,energy_norm,233,0.026654191575944425
run_a6_b3,error,234,0.29998051723875974
run_a6_b3,energy_norm,234,0.026654276102781295
run_a6_b3,error,235,0.29996510232161666
run_a6_b3,energy_norm,235,0.02665451856330037
run_a6_b3,error,236,0.29995692607149815
run_a6_b3,energy_norm,236,0.0266548983566463
run_a6_b3,error,237,0.2999508336409401
run_a6_b3,energy_norm,237,0.02665537318214774
run_a6_b3,error,238,0.29994471691334024
run_a6_b3,energy_norm,238,0.026656003724783658
run_a6_b3,error,239,0.29993857694807796
run_a6_b3,energy_norm,239,0.026656730379909278
run_a6_b3,error,240,0.2999324104610771
run_a6_b3,energy_norm,240,0.02665759336203337
run_a6_b3,error,241,0.2999262110390175
run_a6_b3,energy_norm,241,0.026658571660518646
run_a6_b3,error,242,0.2999199795119405
run_a6_b3,energy_norm,242,0.026659685540944337
run_a6_b3,error,243,0.2999137094653618
run_a6_b3,energy_norm,243,0.026660913713276387
run_a6_b3,error,244,0.29991240495149346
run_a6_b3,energy_norm,244,0.02666227152571082
run_a6_b3,error,245,0.29991536453398243
run_a6_b3,energy_norm,245,0.026663741301745175
run_a6_b3,error,246,0.2999182471915551
run_a6_b3,energy_norm,246,0.02666532129049301
run_a6_b3,error,247,0.29992105292770377
run_a6_b3,energy_norm,247,0.02666698683053255
run_a6_b3,error,248,0.2999284613345139
run_a6_b3,energy_norm,248,0.02666879950091243
run_a6_b3,error,249,0.2999404424059525
run_a6_b3,energy_norm,249,0.026670740619301796
run_a6_b3,error,250,0.2999523176640127
run_a6_b3,energy_norm,250,0.026672777701169253
run_a6_b3,error,251,0.2999640828816541
run_a6_b3,energy_norm,251,0.026674917526543142
run_a6_b3,error,252,0.29997572396098116
run_a6_b3,energy_norm,252,0.0266772030480206
run_a6_b3,error,253,0.2999872490568873
run_a6_b3,energy_norm,253,0.026679559703916313
run_a6_b3,error,254,0.2999986502915476
run_a6_b3,energy_norm,254,0.026682030465453862
run_a6_b3,error,255,0.30000992672432625
run_a6_b3,energy_norm,255,0.02668463412672281
run_a6_b3,error,256,0.3000219895915889
run_a6_b3,energy_norm,256,0.026687347032129764
run_a6_b3,error,257,0.30004359891591315
run_a6_b3,energy_norm,257,0.02669013125821948
run_a6_b3,error,258,0.3000822369994523
run_a6_b3,energy_norm,258,0.02669304095208645
run_a6_b3,error,259,0.3001208841726577
run_a6_b3,energy_norm,259,0.026696058418601752
run_a6_b3,error,260,0.3001682284376251
run_a6_b3,energy_norm,260,0.026699202097952367
run_a6_b3,error,261,0.30021575726402383
run_a6_b3,energy_norm,261,0.026702416967600583
run_a6_b3,error,262,0.30026304198495507
run_a6_b3,energy_norm,262,0.02670574337244034
run_a6_b3,error,263,0.30031894091319206
run_a6_b3,energy_norm,263,0.026709167547523976
run_a6_b3,error,264,0.30037503236823626
run_a6_b3,energy_norm,264,0.02671269655227661
run_a6_b3,error,265,0.3004308499969813
run_a6_b3,energy_norm,265,0.026716321017593147
run_a6_b3,error,266,0.30048638844082975
run_a6_b3,energy_norm,266,0.026720059644430874
run_a6_b3,error,267,0.3005416441223389
run_a6_b3,energy_norm,267,0.026723895277827977
run_a6_b3,error,268,0.3005966105606678
run_a6_b3,energy_norm,268,0.026727856192737817
run_a6_b3,error,269,0.3006512966674092
run_a6_b3,energy_norm,269,0.026731864530593157
run_a6_b3,error,270,0.3007056947451821
run_a6_b3,energy_norm,270,0.02673598600551486
run_a6_b3,error,271,0.3007598072864386
run_a6_b3,energy_norm,271,0.0267402071505785
run_a6_b3,error,272,0.30082127027374833
run_a6_b3,energy_norm,272,0.026744528338313103
run_a6_b3,error,273,0.30088410942278015
run_a6_b3,energy_norm,273,0.026748939249664545
run_a6_b3,error,274,0.3009466291793916
run_a6_b3,energy_norm,274,0.026753447875380518
run_a6_b3,error,275,0.3010107850139374
run_a6_b3,energy_norm,275,0.026758029460906982
run_a6_b3,error,276,0.3010895493049327
run_a6_b3,energy_norm,276,0.026762720867991446
run_a6_b3,error,277,0.3011697175882444
run_a6_b3,energy_norm,277,0.026767483837902548
run_a6_b3,error,278,0.30125098989420956
run_a6_b3,energy_norm,278,0.026772384382784366
run_a6_b3,error,279,0.301345540151245
run_a6_b3,energy_norm,279,0.026777354814112187
run_a6_b3,error,280,0.301452069879036
run_a6_b3,energy_norm,280,0.026782393679022787
run_a6_b3,error,281,0.30156771884331063
run_a6_b3,energy_norm,281,0.026787546072155236
run_a6_b3,error,282,0.30168578615061686
run_a6_b3,energy_norm,282,0.0267927772924304
run_a6_b3,error,283,0.3018163156212429
run_a6_b3,energy_norm,283,0.026798110269010068
run_a6_b3,error,284,0.30194931363511185
run_a6_b3,energy_norm,284,0.026803527064621448
run_a6_b3,error,285,0.30208458274862154
run_a6_b3,energy_norm,285,0.026808996498584748
run_a6_b3,error,286,0.3022420462933364
run_a6_b3,energy_norm,286,0.026814602073282002
run_a6_b3,error,287,0.30240577933332724
run_a6_b3,energy_norm,287,0.02682025507092476
run_a6_b3,error,288,0.30259153986614845
run_a6_b3,energy_norm,288,0.026826001182198526
run_a6_b3,error,289,0.3027937885698646
run_a6_b3,energy_norm,289,0.02683184713125229
run_a6_b3,error,290,0.3030149124718692
run_a6_b3,energy_norm,290,0.026837767511606218
run_a6_b3,error,291,0.30326216065421685
run_a6_b3,energy_norm,291,0.026843768171966077
run_a6_b3,error,292,0.3035203078515267
run_a6_b3,energy_norm,292,0.02684984862804413
run_a6_b3,error,293,0.3037775422060302
run_a6_b3,energy_norm,293,0.02685599688440561
run_a6_b3,error,294,0.3040408875941543
run_a6_b3,energy_norm,294,0.02686225447803736
run_a6_b3,error,295,0.30431271848212044
run_a6_b3,energy_norm,295,0.026868589222431183
run_a6_b3,error,296,0.30458579295258087
run_a6_b3,energy_norm,296,0.026875000987201927
run_a6_b3,error,297,0.30485789754604037
run_a6_b3,energy_norm,297,0.02688147546723485
run_a6_b3,error,298,0.30513389425538945
run_a6_b3,energy_norm,298,0.026888052504509687
run_a6_b3,error,299,0.30541336990031875
run_a6_b3,energy_norm,299,0.026894684713333845
run_a10_b3,error,0,1.7268357209077017
run_a10_b3,energy_norm,0,0.4536659551784396
run_a10_b3,error,1,1.6025956566332689
run_a10_b3,energy_norm,1,0.4453176063299179
run_a10_b3,error,2,1.4824602872346377
run_a10_b3,energy_norm,2,0.43640999373048545
run_a10_b3,error,3,1.3661475667605025
run_a10_b3,energy_norm,3,0.4275836545228958
run_a10_b3,error,4,1.2539399481579554
run_a10_b3,energy_norm,4,0.41703024636954067
run_a10_b3,error,5,1.148455036162955
run_a10_b3,energy_norm,5,0.4042137729376554
run_a10_b3,error,6,1.049636551265741
run_a10_b3,energy_norm,6,0.3902250088751316
run_a10_b3,error,7,0.9570150297587474
run_a10_b3,energy_norm,7,0.3755222869664431
run_a10_b3,error,8,0.8706190741988294
run_a10_b3,energy_norm,8,0.35724600199609996
run_a10_b3,error,9,0.7909933715659642
run_a10_b3,energy_norm,9,0.3323979063332081
run_a10_b3,error,10,0.7187564614826277
run_a10_b3,energy_norm,10,0.30230691384524105
run_a10_b3,error,11,0.65309251518596
run_a10_b3,energy_norm,11,0.27366524912416934
run_a10_b3,error,12,0.5929240137652535
run_a10_b3,energy_norm,12,0.24977723896503448
run_a10_b3,error,13,0.5379939563537244
run_a10_b3,energy_norm,13,0.22848271265625952
run_a10_b3,error,14,0.48933034617668997
run_a10_b3,energy_norm,14,0.20959577687084674
run_a10_b3,error,15,0.4468147848645955
run_a10_b3,energy_norm,15,0.19313599016517402
run_a10_b3,error,16,0.40942433819804946
run_a10_b3,energy_norm,16,0.17856115963310004
run_a10_b3,error,17,0.37608373564348924
run_a10_b3,energy_norm,17,0.16573824997991324
run_a10_b3,error,18,0.3471180120034286
run_a10_b3,energy_norm,18,0.15340047009289265
run_a10_b3,error,19,0.32197349028451205
run_a10_b3,energy_norm,19,0.140720953643322
run_a10_b3,error,20,0.29986840626693545
run_a10_b3,energy_norm,20,0.1287970570847392
run_a10_b3,error,21,0.2802710377531229
run_a10_b3,energy_norm,21,0.11804801277816296
run_a10_b3,error,22,0.2632875254869045
run_a10_b3,energy_norm,22,0.10826484993100166
run_a10_b3,error,23,0.24952171356134986
run_a10_b3,energy_norm,23,0.09966353576630355
run_a10_b3,error,24,0.23805260348304588
run_a10_b3,energy_norm,24,0.09253670763224363
run_a10_b3,error,25,0.22813532395217617
run_a10_b3,energy_norm,25,0.08651416905224324
run_a10_b3,error,26,0.2196293999823521
run_a10_b3,energy_norm,26,0.08133341953158378
run_a10_b3,error,27,0.21210075751393714
run_a10_b3,energy_norm,27,0.07688021063804626
run_a10_b3,error,28,0.20537444326596282
run_a10_b3,energy_norm,28,0.07307986482977867
run_a10_b3,error,29,0.19934988484436428
run_a10_b3,energy_norm,29,0.06984900735318661
run_a10_b3,error,30,0.19395444967644476
run_a10_b3,energy_norm,30,0.06709859829396009
run_a10_b3,error,31,0.1890716709512876
run_a10_b3,energy_norm,31,0.06474481284618377
run_a10_b3,error,32,0.18463319040057688
run_a10_b3,energy_norm,32,0.06271584521979094
run_a10_b3,error,33,0.18055052879623953
run_a10_b3,energy_norm,33,0.060953887812793255
run_a10_b3,error,34,0.17675200384002066
run_a10_b3,energy_norm,34,0.05941243004053831
run_a10_b3,error,35,0.17315813981354122
run_a10_b3,energy_norm,35,0.05805474266409874
run_a10_b3,error,36,0.169749147413614
run_a10_b3,energy_norm,36,0.05685170635581017
run_a10_b3,error,37,0.16650834748180468
run_a10_b3,energy_norm,37,0.05577982667833567
run_a10_b3,error,38,0.16342160302688252
run_a10_b3,energy_norm,38,0.05481999959796667
run_a10_b3,error,39,0.16047670212931817
run_a10_b3,energy_norm,39,0.053956638798117636
run_a10_b3,error,40,0.15770770890776045
run_a10_b3,energy_norm,40,0.053177167437970636
run_a10_b3,error,41,0.1550754421330927
run_a10_b3,energy_norm,41,0.05247075084596872
run_a10_b3,error,42,0.15256513664717172
run_a10_b3,energy_norm,42,0.051828466318547727
run_a10_b3,error,43,0.15015744123360458
run_a10_b3,energy_norm,43,0.051242751143872736
run_a10_b3,error,44,0.14784609560607317
run_a10_b3,energy_norm,44,0.05070713724941015
run_a10_b3,error,45,0.1456254709138008
run_a10_b3,energy_norm,45,0.050216198936104774
run_a10_b3,error,46,0.14349047107607443
run_a10_b3,energy_norm,46,0.04976507194340229
run_a10_b3,error,47,0.14143646117983702
run_a10_b3,energy_norm,47,0.049349728152155874
run_a10_b3,error,48,0.13945921607068126
run_a10_b3,energy_norm,48,0.048966504223644736
run_a10_b3,error,49,0.13755482084801737
run_a10_b3,energy_norm,49,0.04861230138689279
run_a10_b3,error,50,0.135757444605112
run_a10_b3,energy_norm,50,0.04828437015414238
run_a10_b3,error,51,0.13404767507163054
run_a10_b3,energy_norm,51,0.0479801918938756
run_a10_b3,error,52,0.13239816552435227
run_a10_b3,energy_norm,52,0.047697736620903014
run_a10_b3,error,53,0.1308062176423817
run_a10_b3,energy_norm,53,0.047434977032244204
run_a10_b3,error,54,0.129269315506678
run_a10_b3,energy_norm,54,0.04719020243734121
run_a10_b3,error,55,0.12781319908335573
run_a10_b3,energy_norm,55,0.04696201987564564
run_a10_b3,error,56,0.1264134769174957
run_a10_b3,energy_norm,56,0.04674885183572769
run_a10_b3,error,57,0.12507870560146284
run_a10_b3,energy_norm,57,0.04654962424188852
run_a10_b3,error,58,0.12380579394023496
run_a10_b3,energy_norm,58,0.04636319313198328
run_a10_b3,error,59,0.12258236109247062
run_a10_b3,energy_norm,59,0.046188517175614834
run_a10_b3,error,60,0.12140128955900106
run_a10_b3,energy_norm,60,0.0460246380418539
run_a10_b3,error,61,0.12028261728774194
run_a10_b3,energy_norm,61,0.045870917364954945
run_a10_b3,error,62,0.11920072452820275
run_a10_b3,energy_norm,62,0.04572646211832762
run_a10_b3,error,63,0.1181542649115752
run_a10_b3,energy_norm,63,0.04559060025960207
run_a10_b3,error,64,0.11714280896419706
run_a10_b3,energy_norm,64,0.045462710857391356
run_a10_b3,error,65,0.1161958506065967
run_a10_b3,energy_norm,65,0.04534228663891554
run_a10_b3,error,66,0.11529811713989697
run_a10_b3,energy_norm,66,0.04522870529443026
run_a10_b3,error,67,0.11442932507634036
run_a10_b3,energy_norm,67,0.04512159585952759
run_a10_b3,error,68,0.11359517865891287
run_a10_b3,energy_norm,68,0.04502046011388302
run_a10_b3,error,69,0.11285609661810991
run_a10_b3,energy_norm,69,0.044924904294312
run_a10_b3,error,70,0.11219775285414055
run_a10_b3,energy_norm,70,0.044834546707570554
run_a10_b3,error,71,0.11158536557912935
run_a10_b3,energy_norm,71,0.04474902972579002
run_a10_b3,error,72,0.11101847318935949
run_a10_b3,energy_norm,72,0.04466811936348677
run_a10_b3,error,73,0.11050219371767309
run_a10_b3,energy_norm,73,0.04459147565066814
run_a10_b3,error,74,0.11005952510096773
run_a10_b3,energy_norm,74,0.04451880320906639
run_a10_b3,error,75,0.10967834269459996
run_a10_b3,energy_norm,75,0.04444991782307625
run_a10_b3,error,76,0.10932966733177946
run_a10_b3,energy_norm,76,0.044384533539414406
run_a10_b3,error,77,0.10900724322465533
run_a10_b3,energy_norm,77,0.04432240877300501
run_a10_b3,error,78,0.10871771569759868
run_a10_b3,energy_norm,78,0.044263450354337694
run_a10_b3,error,79,0.10843725314294271
run_a10_b3,energy_norm,79,0.044207408353686334
run_a10_b3,error,80,0.10817170822675973
run_a10_b3,energy_norm,80,0.0441541089490056
run_a10_b3,error,81,0.10798434413646812
run_a10_b3,energy_norm,81,0.04410340745002031
run_a10_b3,error,82,0.10783036677421773
run_a10_b3,energy_norm,82,0.04405512973666191
run_a10_b3,error,83,0.10770352405285234
run_a10_b3,energy_norm,83,0.04400917526334524
run_a10_b3,error,84,0.10763645868405203
run_a10_b3,energy_norm,84,0.04396536406129599
run_a10_b3,error,85,0.10763336589393557
run_a10_b3,energy_norm,85,0.04392361775040626
run_a10_b3,error,86,0.10769158055953663
run_a10_b3,energy_norm,86,0.04388382818549871
run_a10_b3,error,87,0.10779863384608031
run_a10_b3,energy_norm,87,0.043845879174768926
run_a10_b3,error,88,0.10792468972792701
run_a10_b3,energy_norm,88,0.04380959745496511
run_a10_b3,error,89,0.10807904160537529
run_a10_b3,energy_norm,89,0.04377501808106899
run_a10_b3,error,90,0.10826710916328405
run_a10_b3,energy_norm,90,0.04374197654426098
run_a10_b3,error,91,0.1084531621212994
run_a10_b3,energy_norm,91,0.04371042802929878
run_a10_b3,error,92,0.10863300125551571
run_a10_b3,energy_norm,92,0.04368024025112391
run_a10_b3,error,93,0.10880681347306048
run_a10_b3,energy_norm,93,0.043651412539184094
run_a10_b3,error,94,0.10897476203710933
run_a10_b3,energy_norm,94,0.04362379942089319
run_a10_b3,error,95,0.10913703206432214
run_a10_b3,energy_norm,95,0.04359742913395166
run_a10_b3,error,96,0.10929377931607118
run_a10_b3,energy_norm,96,0.04357219215482473
run_a10_b3,error,97,0.10944519522105506
run_a10_b3,energy_norm,97,0.043547997698187825
run_a10_b3,error,98,0.10959141113766631
run_a10_b3,energy_norm,98,0.043524887822568414
run_a10_b3,error,99,0.10973259715567504
run_a10_b3,energy_norm,99,0.04350269932299852
run_a10_b3,error,100,0.10986890538334076
run_a10_b3,energy_norm,100,0.043481477200984955
run_a10_b3,error,101,0.11000050742616108
run_a10_b3,energy_norm,101,0.04346107862889767
run_a10_b3,error,102,0.11012752083567133
run_a10_b3,energy_norm,102,0.04344155829399824
run_a10_b3,error,103,0.11025010591809799
run_a10_b3,energy_norm,103,0.043422850891947744
run_a10_b3,error,104,0.1103683953985495
run_a10_b3,energy_norm,104,0.043404930047690866
run_a10_b3,error,105,0.11048254158551966
run_a10_b3,energy_norm,105,0.04338769868016243
run_a10_b3,error,106,0.11059264599316915
run_a10_b3,energy_norm,106,0.043371212407946585
run_a10_b3,error,107,0.11069886639452702
run_a10_b3,energy_norm,107,0.04335533663630486
run_a10_b3,error,108,0.1108013375938793
run_a10_b3,energy_norm,108,0.043340100757777694
run_a10_b3,error,109,0.11090014643472781
run_a10_b3,energy_norm,109,0.04332549549639225
run_a10_b3,error,110,0.11099544258293857
run_a10_b3,energy_norm,110,0.04331143833696842
run_a10_b3,error,111,0.11108732880297278
run_a10_b3,energy_norm,111,0.04329796813428402
run_a10_b3,error,112,0.11117593748000612
run_a10_b3,energy_norm,112,0.04328498896211386
run_a10_b3,error,113,0.11126135481492777
run_a10_b3,energy_norm,113,0.04327254619449377
run_a10_b3,error,114,0.11134370195883488
run_a10_b3,energy_norm,114,0.04326056804507971
run_a10_b3,error,115,0.11142307267495592
run_a10_b3,energy_norm,115,0.043249076530337334
run_a10_b3,error,116,0.1114995787639094
run_a10_b3,energy_norm,116,0.04323801696300507
run_a10_b3,error,117,0.11157332749077281
run_a10_b3,energy_norm,117,0.04322738457471132
run_a10_b3,error,118,0.11164439341257487
run_a10_b3,energy_norm,118,0.043217202946543694
run_a10_b3,error,119,0.11171289928228756
run_a10_b3,energy_norm,119,0.04320732410997152
run_a10_b3,error,120,0.11177890881401648
run_a10_b3,energy_norm,120,0.04319786589592695
run_a10_b3,error,121,0.11184252248349762
run_a10_b3,energy_norm,121,0.043188744224607944
run_a10_b3,error,122,0.11190379793028508
run_a10_b3,energy_norm,122,0.04317998956888914
run_a10_b3,error,123,0.11196284018428226
run_a10_b3,energy_norm,123,0.043171541430056096
run_a10_b3,error,124,0.112019732503399
run_a10_b3,energy_norm,124,0.04316342946141958
run_a10_b3,error,125,0.11207452198461791
run_a10_b3,energy_norm,125,0.043155597932636736
run_a10_b3,error,126,0.11212731366482726
run_a10_b3,energy_norm,126,0.04314809639006853
run_a10_b3,error,127,0.11217817205208515
